id,question,choices,explanation,answer,document,questions_en
915,"Một hình hộp chữ nhật có chiều dài 5dm, chiều rộng là 3,5dm và chiều cao là 2dm. Diện tích xung quanh của hình hộp chữ nhật đó là:","['A. 13,5dm2', 'B. 17dm2', 'C. 35dm2', 'D. 34dm2']",,D. 34dm2,"Câu hỏi: Một hình hộp chữ nhật có chiều dài 5dm, chiều rộng là 3,5dm và chiều cao là 2dm. Diện tích xung quanh của hình hộp chữ nhật đó là:. Các phương án: ['A. 13,5dm2', 'B. 17dm2', 'C. 35dm2', 'D. 34dm2']. Giải thích: nan. Đáp án: D. 34dm2","en: The cross is 5 meters long, 3.5 meters long and 2 meters high. The surrounding area of the cross is:"
916,Một hình hộp chữ nhật có thể tích là 270 cm3; chiều dài 6 cm; chiều cao 9 cm. Chiều rộng của hình hộp chữ nhật đó là:,"['A. 5 cm', 'B. 9 cm', 'C. 15 cm', 'D. 30 cm']",,A. 5 cm,"Câu hỏi: Một hình hộp chữ nhật có thể tích là 270 cm3; chiều dài 6 cm; chiều cao 9 cm. Chiều rộng của hình hộp chữ nhật đó là:. Các phương án: ['A. 5 cm', 'B. 9 cm', 'C. 15 cm', 'D. 30 cm']. Giải thích: nan. Đáp án: A. 5 cm",en: A rectangular box has a volume of 270 cm3; length of 6 cm; height of 9 cm. The width of that box is:
917,"Một hình hộp chữ nhật có thể tích là 400cm3, chiều dài 10cm, chiều rộng 8cm. Chiều cao của hình hộp chữ nhật là:","['A. 8cm', 'B. 7cm', 'C. 6cm', 'D. 5cm']",,D. 5cm,"Câu hỏi: Một hình hộp chữ nhật có thể tích là 400cm3, chiều dài 10cm, chiều rộng 8cm. Chiều cao của hình hộp chữ nhật là:. Các phương án: ['A. 8cm', 'B. 7cm', 'C. 6cm', 'D. 5cm']. Giải thích: nan. Đáp án: D. 5cm","en: A rectangular box has a volume of 400 cm3, a length of 10 cm, and a width of 8 cm. The height of the box is:"
918,Một hình lập phương có cạnh 2cm. Nếu gấp cạnh của hình lập phương lên 3 lần thì diện tích xung quanh và diện tích toàn phần tăng số lần lần lượt là:,"['A. 3 lần, 3 lần', 'B.6 lần, 9 lần', 'C. 4 lần, 6 lần', 'D. 9 lần, 9 lần']",,"D. 9 lần, 9 lần","Câu hỏi: Một hình lập phương có cạnh 2cm. Nếu gấp cạnh của hình lập phương lên 3 lần thì diện tích xung quanh và diện tích toàn phần tăng số lần lần lượt là:. Các phương án: ['A. 3 lần, 3 lần', 'B.6 lần, 9 lần', 'C. 4 lần, 6 lần', 'D. 9 lần, 9 lần']. Giải thích: nan. Đáp án: D. 9 lần, 9 lần","en: A cube has a side of 2 cm. If you fold the side of the cube up 3 times, the surrounding area and the total area increase by several times, respectively:"
919,Một hình lập phương có chu vi đáy là 28dm. Diện tích toàn phần của hình lập phương đó là:,"['A.196dm2', 'B.294dm2', 'C.3136dm2', 'D.4704dm2']",,B.294dm2,"Câu hỏi: Một hình lập phương có chu vi đáy là 28dm. Diện tích toàn phần của hình lập phương đó là:. Các phương án: ['A.196dm2', 'B.294dm2', 'C.3136dm2', 'D.4704dm2']. Giải thích: nan. Đáp án: B.294dm2",en: A cube has a base circumference of 28m. The total area of the cube is:
92,“Thể tích hình lập phương có cạnh 5cm bằng …..cm3.” Số thích hợp điền vào chỗ chấm là:,"['A. 150', 'B. 30', 'C. 100', 'D. 125']",,D. 125,"Câu hỏi: “Thể tích hình lập phương có cạnh 5cm bằng …..cm3.” Số thích hợp điền vào chỗ chấm là:. Các phương án: ['A. 150', 'B. 30', 'C. 100', 'D. 125']. Giải thích: nan. Đáp án: D. 125",en: The appropriate number for the dotted line is:
920,"Một hình tam giác có cạnh đáy bằng 80cm, chiều cao bằng 60% cạnh đáy. Diện tích của tam giác đó bằng:","['A. 19,2 dm2', 'B. 192 dm2', 'C. 384 dm2', 'D. 38,4 dm2']","Chiều cao của hình tam giác đó là:80 ${\times}$ 60 : 100 = 48 (cm). Diện tích của tam giác đó là:80 ${\times}$ 48 : 2 = 1920 (cm2) Đổi: 1920 cm2 = 19,2 dm2 Đáp số: 19,2 dm2","A. 19,2 dm2","Câu hỏi: Một hình tam giác có cạnh đáy bằng 80cm, chiều cao bằng 60% cạnh đáy. Diện tích của tam giác đó bằng:. Các phương án: ['A. 19,2 dm2', 'B. 192 dm2', 'C. 384 dm2', 'D. 38,4 dm2']. Giải thích: Chiều cao của hình tam giác đó là:80 ${\times}$ 60 : 100 = 48 (cm). Diện tích của tam giác đó là:80 ${\times}$ 48 : 2 = 1920 (cm2) Đổi: 1920 cm2 = 19,2 dm2 Đáp số: 19,2 dm2. Đáp án: A. 19,2 dm2",en: All triangles have a base of 80 cm and a height of 60% of the base. The area of the triangle is:
921,"Một hình tam giác có chu vi là 24 cm, các cạnh của hình tam giác có độ dài bằng nhau. Độ dài mỗi cạnh của hình tam giác đó là:","['A. 8 dm', 'B. 7 cm', 'C. 80 mm', 'D. 9 dm']",,C. 80 mm,"Câu hỏi: Một hình tam giác có chu vi là 24 cm, các cạnh của hình tam giác có độ dài bằng nhau. Độ dài mỗi cạnh của hình tam giác đó là:. Các phương án: ['A. 8 dm', 'B. 7 cm', 'C. 80 mm', 'D. 9 dm']. Giải thích: nan. Đáp án: C. 80 mm","en: All triangles have a perimeter of 24 cm (16 in), and the sides are of equal length. The length of each side of a triangle is:"
922,"Một hình tam giác có diện tích 384 cm2, chiều cao 24 cm. Vậy cạnh đáy của hình tam giác đó là:","['A. 16 cm', 'B. 32 cm', 'C. 16 cm2', 'D. 32 cm2']","Cạnh đáy của hình tam giác đó là:
 2 ${\times}$ 384 : 24 = 32 (cm) 
 Đáp số: 32 cm2",B. 32 cm,"Câu hỏi: Một hình tam giác có diện tích 384 cm2, chiều cao 24 cm. Vậy cạnh đáy của hình tam giác đó là:. Các phương án: ['A. 16 cm', 'B. 32 cm', 'C. 16 cm2', 'D. 32 cm2']. Giải thích: Cạnh đáy của hình tam giác đó là:
 2 ${\times}$ 384 : 24 = 32 (cm) 
 Đáp số: 32 cm2. Đáp án: B. 32 cm",en: The base of the triangle has an area of 384 cm2 and a height of 24 cm. The base of the triangle is:
923,"Một hình tam giác có diện tích 480cm2, độ dài đáy 12cm. Chiều cao của hình tam giác là:","['A. 15cm', 'B. 40cm', 'C. 80cm', 'D. 30cm']","Một hình tam giác có diện tích 480cm2, độ dài đáy 12cm. 
 Chiều cao của hình tam giác là:480 ${\times}$ 2 : 12 = 80 (cm).",C. 80cm,"Câu hỏi: Một hình tam giác có diện tích 480cm2, độ dài đáy 12cm. Chiều cao của hình tam giác là:. Các phương án: ['A. 15cm', 'B. 40cm', 'C. 80cm', 'D. 30cm']. Giải thích: Một hình tam giác có diện tích 480cm2, độ dài đáy 12cm. 
 Chiều cao của hình tam giác là:480 ${\times}$ 2 : 12 = 80 (cm).. Đáp án: C. 80cm","en: The area of the triangle is 480 cm2, the base 12 cm. The height of the triangle is:"
924,"Một hình tam giác có độ dài đáy bằng 12,6 cm. Chiều cao bằng $\frac{1}{2}$ độ dài đáy. Diện tích của tam giác đó là:","['A. 79,38 cm2', 'B. 36,69 cm2', 'C. 39,83 cm2', 'D. 39,96 cm2']","Chiều cao của tam giác là:12,6 : 2 = 6,3 (cm)
 Diện tích của tam giác đó là:(12,6 ${\times}$ 6,3) : 2 = 39,69 (cm2)
 Đáp số: 39,69 cm2.","D. 39,96 cm2","Câu hỏi: Một hình tam giác có độ dài đáy bằng 12,6 cm. Chiều cao bằng $\frac{1}{2}$ độ dài đáy. Diện tích của tam giác đó là:. Các phương án: ['A. 79,38 cm2', 'B. 36,69 cm2', 'C. 39,83 cm2', 'D. 39,96 cm2']. Giải thích: Chiều cao của tam giác là:12,6 : 2 = 6,3 (cm)
 Diện tích của tam giác đó là:(12,6 ${\times}$ 6,3) : 2 = 39,69 (cm2)
 Đáp số: 39,69 cm2.. Đáp án: D. 39,96 cm2",en: The area of the base of each triangle is 12.6 cm. Height is $\frac{1}{2}$.
925,"Một hình tam giác có độ dài đáy bằng 3,2 dm. Chiều cao tương ứng bằng $\frac{3}{4}$ độ dài đáy. Diện tích tam giác đó là:","['A. 2,4 dm2', 'B. 7,68 dm2', 'C. 3,84 dm2', 'D. 7,68 dm2']",,"C. 3,84 dm2","Câu hỏi: Một hình tam giác có độ dài đáy bằng 3,2 dm. Chiều cao tương ứng bằng $\frac{3}{4}$ độ dài đáy. Diện tích tam giác đó là:. Các phương án: ['A. 2,4 dm2', 'B. 7,68 dm2', 'C. 3,84 dm2', 'D. 7,68 dm2']. Giải thích: nan. Đáp án: C. 3,84 dm2",en: The area of the triangle is 3.2 dm. Height is equal to $\frac{3}{4}$ square root.
926,"Một hình thang có độ dài hai đáy lần lượt là 16 cm và 24 cm, chiều cao là 7,2 dm. Diện tích hình thang là:","['A. 288 cm2', 'B. 882 cm2', 'C. 414 cm2', 'D. 144 cm2']",,D. 144 cm2,"Câu hỏi: Một hình thang có độ dài hai đáy lần lượt là 16 cm và 24 cm, chiều cao là 7,2 dm. Diện tích hình thang là:. Các phương án: ['A. 288 cm2', 'B. 882 cm2', 'C. 414 cm2', 'D. 144 cm2']. Giải thích: nan. Đáp án: D. 144 cm2","en: A trapezoid has a length of the two bases of 16 cm and 24 cm, respectively, and a height of 7.2 dm. The volume of the trapezoid is:"
927,Một hình thang có độ dài hai đáy lần lượt là 26cm và 64cm. Chiều cao của hình thang là 30cm thì diện tích hình thang là:,"['A. 2700cm', 'B. 2700cm2', 'C. 1350cm', 'D. 1350cm2']","Một hình thang có độ dài hai đáy lần lượt là 26cm và 64cm. 
 Chiều cao của hình thang là 30cm thì diện tích hình thang là: (26 + 64) ${\times}$ 30 : 2 = 1350 (cm2).",D. 1350cm2,"Câu hỏi: Một hình thang có độ dài hai đáy lần lượt là 26cm và 64cm. Chiều cao của hình thang là 30cm thì diện tích hình thang là:. Các phương án: ['A. 2700cm', 'B. 2700cm2', 'C. 1350cm', 'D. 1350cm2']. Giải thích: Một hình thang có độ dài hai đáy lần lượt là 26cm và 64cm. 
 Chiều cao của hình thang là 30cm thì diện tích hình thang là: (26 + 64) ${\times}$ 30 : 2 = 1350 (cm2).. Đáp án: D. 1350cm2","en: A trapezoid has two bases of length 26 cm and 64 cm. Its height is 30 cm, its volume is:"
928,Một hình thoi có độ dài đường chéo thứ nhất là 12 cm và đường chéo thứ hai có độ dài bằng $\frac{2}{3}$ đường chéo thứ nhất. Diện tích hình thoi là:,"['A. 28 cm2', 'B. 42 cm2', 'C.48 cm2', 'D. 96 cm2']","Độ dài đường chéo thứ hai là: 12 ${\times}$ $\frac{2}{3}$ = 8 (cm) 
 Diện tích hình thoi là: 12 ${\times}$ 8 : 2 = 48 (cm2)",C.48 cm2,"Câu hỏi: Một hình thoi có độ dài đường chéo thứ nhất là 12 cm và đường chéo thứ hai có độ dài bằng $\frac{2}{3}$ đường chéo thứ nhất. Diện tích hình thoi là:. Các phương án: ['A. 28 cm2', 'B. 42 cm2', 'C.48 cm2', 'D. 96 cm2']. Giải thích: Độ dài đường chéo thứ hai là: 12 ${\times}$ $\frac{2}{3}$ = 8 (cm) 
 Diện tích hình thoi là: 12 ${\times}$ 8 : 2 = 48 (cm2). Đáp án: C.48 cm2",en: The rhombus has a length of the first diagonal of 12 cm and a length of the second diagonal of $\frac{2}{3}$ of the first diagonal. The rhombus diameters are:
929,Một hình thoi có độ dài hai đường chéo là 18 cm và 12 cm. Diện tích của hình thoi là:,"['A. 216 cm2', 'B. 432 cm2', 'C. 108 cm2', 'D. 60 cm2']","Diện tích của hình thoi là:$\frac{18\times 12}{2}$ = 108 (cm2)
 Đáp số: 108 cm2",C. 108 cm2,"Câu hỏi: Một hình thoi có độ dài hai đường chéo là 18 cm và 12 cm. Diện tích của hình thoi là:. Các phương án: ['A. 216 cm2', 'B. 432 cm2', 'C. 108 cm2', 'D. 60 cm2']. Giải thích: Diện tích của hình thoi là:$\frac{18\times 12}{2}$ = 108 (cm2)
 Đáp số: 108 cm2. Đáp án: C. 108 cm2",en: All rhombi have diagonal lengths of 18 cm and 12 cm. The diameters of the rhombi are:
93,"“Trong số thập phân 135,43 chữ số 3 ở phần nguyên gấp … lần chữ số 3 ở phần thập phân.” Số thích hợp điền vào chỗ chấm là:","['A. 10', 'B. 100', 'C. 1 000', 'D. 10 000']",,C. 1 000,"Câu hỏi: “Trong số thập phân 135,43 chữ số 3 ở phần nguyên gấp … lần chữ số 3 ở phần thập phân.” Số thích hợp điền vào chỗ chấm là:. Các phương án: ['A. 10', 'B. 100', 'C. 1 000', 'D. 10 000']. Giải thích: nan. Đáp án: C. 1 000",en: The appropriate number for the dotted line is:
930,Một hình thoi có độ dài hai đường chéo là 18 cm và 3 dm. Diện tích hình thoi đó là:,"['A. 270 cm2', 'B. 540 cm2', 'C. 27 dm2', 'D. 54 dm2']",,A. 270 cm2,"Câu hỏi: Một hình thoi có độ dài hai đường chéo là 18 cm và 3 dm. Diện tích hình thoi đó là:. Các phương án: ['A. 270 cm2', 'B. 540 cm2', 'C. 27 dm2', 'D. 54 dm2']. Giải thích: nan. Đáp án: A. 270 cm2",en: All rhombi have diagonal lengths of 18 cm and 3 dm. The total volume of the rhombi is:
931,"Một hình tròn có diện tích 3,14dm2 thì bán kính của hình tròn đó là:","['A. 1dm', 'B. 0,5dm', 'C. 0,1dm', 'D. 1,57dm']",,A. 1dm,"Câu hỏi: Một hình tròn có diện tích 3,14dm2 thì bán kính của hình tròn đó là:. Các phương án: ['A. 1dm', 'B. 0,5dm', 'C. 0,1dm', 'D. 1,57dm']. Giải thích: nan. Đáp án: A. 1dm","en: For any circle with a surface area of 3.14m2, the radius of the circle is:"
932,Một hình tròn có tâm O và đường kính BC bằng 710cm. Bán kính của đường tròn là:,"['A. 700', 'B. 710', 'C. 350', 'D. 355']",,D. 355,"Câu hỏi: Một hình tròn có tâm O và đường kính BC bằng 710cm. Bán kính của đường tròn là:. Các phương án: ['A. 700', 'B. 710', 'C. 350', 'D. 355']. Giải thích: nan. Đáp án: D. 355",en: A circle with center O and diameter BC is 710 cm. The radius of the circle is:
933,Một hình trụ có chiều cao bằng 10 và bán kính mặt đáy bằng 5. Một mặt phẳng song song với trục của hình trụ và cách trục một khoảng bằng 3 cắt hình trụ theo thiết diện có diện tích bằng,"['A. 40', 'B. 80', 'C. 100', 'D. 50']",,B. 80,"Câu hỏi: Một hình trụ có chiều cao bằng 10 và bán kính mặt đáy bằng 5. Một mặt phẳng song song với trục của hình trụ và cách trục một khoảng bằng 3 cắt hình trụ theo thiết diện có diện tích bằng. Các phương án: ['A. 40', 'B. 80', 'C. 100', 'D. 50']. Giải thích: nan. Đáp án: B. 80",en: A cylinder of 10 cm in height and 5 cm in radius of base. A plane parallel to the axis of the cylinder and about 3 cm from the axis cuts the cylinder in area of 10 cm.
934,Một hình vuông cho chu vi bằng 32 cm. Vậy diện tích hình vuông đó là:,"['A. 64 cm2', 'B. 49 cm2', 'C. 36 cm2', 'D. 25 cm2']","Độ dài cạnh hình vuông là: 32 : 4 = 8 (cm)
 Diện tích hình vuông đó là: 8 ${\times}$ 8 = 64 (cm2)",A. 64 cm2,"Câu hỏi: Một hình vuông cho chu vi bằng 32 cm. Vậy diện tích hình vuông đó là:. Các phương án: ['A. 64 cm2', 'B. 49 cm2', 'C. 36 cm2', 'D. 25 cm2']. Giải thích: Độ dài cạnh hình vuông là: 32 : 4 = 8 (cm)
 Diện tích hình vuông đó là: 8 ${\times}$ 8 = 64 (cm2). Đáp án: A. 64 cm2",en: The perimeter of the square is 32 cm. The square's cross section is:
935,Một hình vuông có cạnh 5cm. Tính diện tích hình vuông đó?,"['A. 25cm', 'B. 25cm²', 'C. 20cm', 'D. 20cm²']",,B. 25cm²,"Câu hỏi: Một hình vuông có cạnh 5cm. Tính diện tích hình vuông đó?. Các phương án: ['A. 25cm', 'B. 25cm²', 'C. 20cm', 'D. 20cm²']. Giải thích: nan. Đáp án: B. 25cm²",en: A square with sides of 5 centimeters. What is the area of that square?
936,Một hình vuông có cạnh dài 8 cm. Chu vi của hình vuông đó là:,"['A. 24 cm', 'B. 64 cm', 'C. 32 cm', 'D. 16 cm']","Chu vi hình vuông đó là 8 ${\times}$ 4 = 32 (cm)
 Đáp số: 32 cm",C. 32 cm,"Câu hỏi: Một hình vuông có cạnh dài 8 cm. Chu vi của hình vuông đó là:. Các phương án: ['A. 24 cm', 'B. 64 cm', 'C. 32 cm', 'D. 16 cm']. Giải thích: Chu vi hình vuông đó là 8 ${\times}$ 4 = 32 (cm)
 Đáp số: 32 cm. Đáp án: C. 32 cm",en: All squares have sides of length 8 cm. The perimeter of the square is:
937,Một hình vuông có chu vi 20 cm. Diện tích của hình vuông đó là:,"['A. 20 cm2', 'B. 25 cm', 'C. 25 cm2', 'D. 20 cm']","Độ dài cạnh của hình vuông là:
 20 : 4 = 5 (cm)
 Diện tích hình vuông là:
 5 × 5 = 25 (cm2)",C. 25 cm2,"Câu hỏi: Một hình vuông có chu vi 20 cm. Diện tích của hình vuông đó là:. Các phương án: ['A. 20 cm2', 'B. 25 cm', 'C. 25 cm2', 'D. 20 cm']. Giải thích: Độ dài cạnh của hình vuông là:
 20 : 4 = 5 (cm)
 Diện tích hình vuông là:
 5 × 5 = 25 (cm2). Đáp án: C. 25 cm2",en: A square with a circumference of 20 cm. The area of the square is:
938,Một hình vuông có chu vi bằng 36 cm. Diện tích của hình vuông đó là:,"['A.24 cm2', 'B.81 cm2', 'C.60 cm2', 'D.72 cm2']","Độ dài cạnh hình vuông là 36 : 4 = 9 (cm)
 Diện tích của hình vuông đó là 9 ${\times}$ 9 = 81 (cm2)
 Đáp số: 81 cm2",B.81 cm2,"Câu hỏi: Một hình vuông có chu vi bằng 36 cm. Diện tích của hình vuông đó là:. Các phương án: ['A.24 cm2', 'B.81 cm2', 'C.60 cm2', 'D.72 cm2']. Giải thích: Độ dài cạnh hình vuông là 36 : 4 = 9 (cm)
 Diện tích của hình vuông đó là 9 ${\times}$ 9 = 81 (cm2)
 Đáp số: 81 cm2. Đáp án: B.81 cm2",en: Each square has a circumference of 36 cm. The cross section of the square is:
